date,open,high,low,close,adj_close,volume
2026-03-31 05:45:00,23306.75,23338.5,23300.25,23310.5,23310.5,1732
2026-03-31 06:00:00,23311.25,23313.25,23266.5,23275.75,23275.75,1695
2026-03-31 06:15:00,23275.75,23319.0,23270.5,23288.75,23288.75,1787
2026-03-31 06:30:00,23290.0,23302.75,23265.25,23272.5,23272.5,1484
2026-03-31 06:45:00,23272.0,23308.0,23266.0,23292.0,23292.0,1166
2026-03-31 07:00:00,23292.25,23309.5,23249.5,23265.5,23265.5,2394
2026-03-31 07:15:00,23266.0,23281.25,23238.25,23274.5,23274.5,2234
2026-03-31 07:30:00,23274.75,23340.5,23274.75,23338.25,23338.25,3145
2026-03-31 07:45:00,23339.0,23371.5,23331.5,23369.75,23369.75,3589
2026-03-31 08:00:00,23369.5,23390.25,23340.0,23344.0,23344.0,3495
2026-03-31 08:15:00,23345.25,23363.0,23322.5,23327.5,23327.5,2180
2026-03-31 08:30:00,23328.25,23336.75,23310.0,23314.75,23314.75,2100
2026-03-31 08:45:00,23316.75,23338.0,23293.25,23313.25,23313.25,2815
2026-03-31 09:00:00,23311.75,23351.75,23309.75,23333.75,23333.75,1585
2026-03-31 09:15:00,23332.75,23351.0,23317.75,23324.0,23324.0,1931
2026-03-31 09:30:00,23323.25,23337.0,23304.0,23318.75,23318.75,2435
2026-03-31 09:45:00,23318.5,23335.0,23293.75,23305.75,23305.75,2072
2026-03-31 10:00:00,23306.5,23332.5,23303.75,23319.75,23319.75,1726
2026-03-31 10:15:00,23320.0,23324.0,23296.0,23314.0,23314.0,1625
2026-03-31 10:30:00,23315.25,23321.0,23238.5,23247.25,23247.25,3635
2026-03-31 10:45:00,23247.0,23293.5,23240.0,23286.75,23286.75,2951
2026-03-31 11:00:00,23284.5,23398.0,23264.0,23334.25,23334.25,6521
2026-03-31 11:15:00,23334.0,23386.0,23323.25,23348.5,23348.5,7095
2026-03-31 11:30:00,23348.5,23382.0,23326.0,23381.5,23381.5,3476
2026-03-31 11:45:00,23381.25,23381.75,23338.25,23360.0,23360.0,3444
2026-03-31 12:00:00,23359.75,23428.0,23328.75,23333.0,23333.0,8976
2026-03-31 12:15:00,23331.0,23415.0,23312.0,23403.0,23403.0,7429
2026-03-31 12:30:00,23400.25,23439.25,23391.25,23422.25,23422.25,5370
2026-03-31 12:45:00,23422.25,23426.75,23368.25,23370.25,23370.25,5534
2026-03-31 13:00:00,23370.75,23393.75,23357.0,23381.25,23381.25,4525
2026-03-31 13:15:00,23381.25,23405.5,23374.5,23380.75,23380.75,4759
2026-03-31 13:30:00,23381.75,23468.25,23378.75,23416.75,23416.75,32255
2026-03-31 13:45:00,23417.0,23575.0,23417.0,23565.0,23565.0,28715
2026-03-31 14:00:00,23569.0,23580.75,23495.75,23524.0,23524.0,19575
2026-03-31 14:15:00,23524.5,23578.0,23503.5,23567.5,23567.5,17403
2026-03-31 14:30:00,23567.75,23587.75,23476.75,23491.5,23491.5,19097
2026-03-31 14:45:00,23491.75,23504.0,23376.5,23409.5,23409.5,21849
2026-03-31 15:00:00,23409.25,23550.0,23407.5,23544.25,23544.25,20399
2026-03-31 15:15:00,23544.25,23558.75,23483.25,23492.0,23492.0,16154
2026-03-31 15:30:00,23492.0,23520.75,23458.0,23484.25,23484.25,13848
2026-03-31 15:45:00,23483.25,23510.25,23442.25,23446.5,23446.5,11500
2026-03-31 16:00:00,23446.25,23533.25,23435.75,23515.0,23515.0,13458
2026-03-31 16:15:00,23516.0,23568.0,23516.0,23550.25,23550.25,11375
2026-03-31 16:30:00,23550.25,23857.25,23531.25,23777.5,23777.5,46420
2026-03-31 16:45:00,23779.5,23822.5,23696.75,23775.25,23775.25,38169
2026-03-31 17:00:00,23775.75,23863.25,23761.0,23828.5,23828.5,27000
2026-03-31 17:15:00,23828.25,23876.0,23794.25,23804.75,23804.75,19375
2026-03-31 17:30:00,23805.25,23872.0,23761.5,23786.0,23786.0,23130
